Number of connections,Number of DNS servers,Avg. size Node list recieved ,Time taken to find all nodes,Time take to test all nodes if online,Number of nodes online  ,Number of nodes offline  
80,,5,0,98024,146,247
80,,5,0,98022,185,238
80,,5,0,98021,167,244
80,,5,0,98020,147,249
80,,5,0,98020,165,241
80,,5,0,98018,167,241
80,,5,0,98014,154,245
80,,5,0,98013,176,249
80,,5,0,98013,176,240
80,,5,0,98011,164,241
80,,5,0,98011,163,247
80,,5,0,98009,159,247
80,,5,0,98008,150,243
80,,5,0,98004,159,253
80,,5,0,98004,151,250
80,,5,0,98000,161,242
80,,5,0,97999,177,238
80,,5,0,97999,168,240
80,,5,0,97999,164,248
80,,5,0,97997,173,244
80,,5,0,97994,163,249
80,,5,0,97990,157,246
80,,5,0,97989,176,245
80,,5,0,97989,183,240
80,,5,0,97989,180,242
80,,5,0,97987,171,240
80,,5,0,97983,178,243
80,,5,0,97982,176,241
80,,5,0,97982,176,241
80,,5,0,97980,170,240
80,,5,0,97979,169,245
80,,5,0,97978,149,243
80,,5,0,97968,182,241
80,,5,0,97967,159,250
80,,5,0,97961,154,253
80,,5,0,97959,190,235
80,,5,0,97957,176,248
80,,5,0,97956,172,237
80,,5,0,97955,174,244
80,,5,0,97954,162,241
80,,5,0,97953,171,244
80,,5,0,97953,170,243
80,,5,0,97953,179,240
80,,5,0,97952,187,244
80,,5,0,97951,177,243
80,,5,0,97950,154,246
80,,5,0,97949,153,250
80,,5,0,97948,155,258
80,,5,0,97947,151,254
80,,5,0,97946,185,234
80,,5,0,97945,160,254
80,,5,0,97945,173,239
80,,5,0,97945,162,252
80,,5,0,97941,156,244
80,,5,0,97941,164,242
80,,5,0,97936,149,249
80,,5,0,97935,175,242
80,,5,0,97935,189,235
80,,5,0,97934,193,235
80,,5,0,97934,174,245
80,,5,0,97929,165,242
80,,5,0,97928,182,238
80,,5,0,97927,172,239
80,,5,0,97926,155,246
80,,5,0,97925,158,248
80,,5,0,97925,153,253
80,,5,0,97924,163,242
80,,5,0,97922,164,252
80,,5,0,97918,177,243
80,,5,0,97917,176,243
80,,5,0,97916,181,237
80,,5,0,97911,154,246
80,,5,0,97911,167,237
80,,5,0,97910,179,236
80,,5,0,97909,175,244
80,,5,0,97907,171,252
80,,5,0,97906,165,248
80,,5,0,97905,168,247
80,,5,0,97905,160,250
80,,5,0,97904,168,243
80,,5,0,97899,182,238
80,,5,0,97894,191,242
80,,5,0,97893,164,244
80,,5,0,97889,174,238
80,,5,0,97888,162,252
80,,5,0,97887,159,246
80,,5,0,97886,157,244
80,,5,0,97883,156,246
80,,5,0,97881,159,255
80,,5,0,97878,163,242
80,,5,0,97877,180,238
80,,5,0,97876,183,241
80,,5,0,97876,175,238
80,,5,0,97875,179,241
80,,5,0,97873,149,255
80,,5,0,97871,163,246
80,,5,0,97868,173,244
80,,5,0,97867,153,244
80,,5,0,97866,184,242
80,,5,0,97865,183,240
80,,5,0,97862,161,252
80,,5,0,97861,168,248
80,,5,0,97857,155,251
80,,5,0,97856,149,244
80,,5,0,97855,152,243
80,,5,0,97854,165,242
80,,5,0,97853,155,249
80,,5,0,97853,161,245
80,,5,0,97853,170,241
80,,5,0,97852,172,245
80,,5,0,97849,157,249
80,,5,0,97837,180,243
80,,5,0,97837,182,237
80,,5,0,97836,170,237
80,,5,0,97835,164,245
80,,5,0,97832,152,251
80,,5,0,97831,139,252
80,,5,0,97830,174,241
80,,5,0,97829,156,246
80,,5,0,97827,164,247
80,,5,0,97826,152,244
80,,5,0,97825,158,244
80,,5,0,97822,160,248
80,,5,0,97822,160,245
80,,5,0,97822,179,241
80,,5,0,97818,173,245
80,,5,0,97815,169,242
80,,5,0,97814,145,252
80,,5,0,97813,161,246
80,,5,0,97813,168,242
80,,5,0,97807,167,250
80,,5,0,97804,167,249
80,,5,0,97804,170,247
80,,5,0,97800,161,242
80,,5,0,97800,160,250
80,,5,0,97800,189,241
80,,5,0,97797,171,244
80,,5,0,97796,175,245
80,,5,0,97793,168,241
80,,5,0,97793,192,235
80,,5,0,97791,170,244
80,,5,0,97789,166,257
80,,5,0,97788,191,235
80,,5,0,97788,173,242
80,,5,0,97786,172,241
80,,5,0,97785,166,244
80,,5,0,97785,172,247
80,,5,0,97784,166,252
80,,5,0,97783,153,249
80,,5,0,97778,165,242
80,,5,0,97778,142,250
80,,5,0,97776,182,243
80,,5,0,97775,148,248
80,,5,0,97772,191,240
80,,5,0,97772,160,241
80,,5,0,97772,194,236
80,,5,0,97771,185,236
80,,5,0,97771,165,248
80,,5,0,97769,176,243
80,,5,0,97768,171,238
80,,5,0,97759,183,235
80,,5,0,97755,168,241
80,,5,0,97755,158,247
80,,5,0,97754,166,248
80,,5,0,97753,161,241
80,,5,0,97750,153,251
80,,5,0,97749,161,240
80,,5,0,97748,146,250
80,,5,0,97747,169,246
80,,5,0,97746,169,243
80,,5,0,97743,157,245
80,,5,0,97742,177,246
80,,5,0,97737,167,244
80,,5,0,97736,161,241
80,,5,0,97734,181,238
80,,5,0,97733,155,247
80,,5,0,97732,164,246
80,,5,0,97731,160,243
80,,5,0,97730,162,246
80,,5,0,97729,151,248
80,,5,0,97726,167,252
80,,5,0,97724,171,243
80,,5,0,97723,158,243
80,,5,0,97722,178,243
80,,5,0,97721,157,244
80,,5,0,97719,160,249
80,,5,0,97719,176,242
80,,5,0,97718,174,238
80,,5,0,97718,165,245
80,,5,0,97717,172,248
80,,5,0,97717,166,239
80,,5,0,97716,171,244
80,,5,0,97715,178,246
80,,5,0,97714,174,242
80,,5,0,97713,142,251
80,,5,0,97710,178,241
80,,5,0,97708,165,239
80,,5,0,97705,159,251
80,,5,0,97704,171,244
80,,5,0,97703,158,250
80,,5,0,97702,181,242
80,,5,0,97700,157,247
80,,5,0,97698,170,247
80,,5,0,97698,180,241
80,,5,0,97697,155,250
80,,5,0,97696,167,247
80,,5,0,97693,174,243
80,,5,0,97692,163,242
80,,5,0,97691,189,242
80,,5,0,97690,160,245
80,,5,0,97688,160,250
80,,5,0,97688,169,241
80,,5,0,97686,160,242
80,,5,0,97685,158,245
80,,5,0,97685,156,245
80,,5,0,97683,179,238
80,,5,0,97682,159,234
80,,5,0,97681,168,245
80,,5,0,97678,179,242
80,,5,0,97676,164,241
80,,5,0,97676,161,250
80,,5,0,97674,157,246
80,,5,0,97674,176,241
80,,5,0,97673,177,246
80,,5,0,97672,176,237
80,,5,0,97672,144,252
80,,5,0,97671,170,245
80,,5,0,97671,173,243
80,,5,0,97669,175,238
80,,5,0,97664,175,241
80,,5,0,97662,154,248
80,,5,0,97661,161,247
80,,5,0,97657,178,241
80,,5,0,97657,147,251
80,,5,0,97657,189,244
80,,5,0,97656,162,248
80,,5,0,97656,167,243
80,,5,0,97656,165,252
80,,5,0,97654,155,249
80,,5,0,97652,144,247
80,,5,0,97650,177,235
80,,5,0,97645,172,242
80,,5,0,97644,165,248
80,,5,0,97643,157,242
80,,5,0,97642,174,240
80,,5,0,97642,162,240
80,,5,0,97637,189,231
80,,5,0,97637,184,242
80,,5,0,97636,164,239
80,,5,0,97636,166,245
80,,5,0,97636,165,242
80,,5,0,97634,171,245
80,,5,0,97634,169,249
80,,5,0,97633,171,239
80,,5,0,97633,174,241
80,,5,0,97630,184,236
80,,5,0,97629,145,246
80,,5,0,97628,167,244
80,,5,0,97628,183,238
80,,5,0,97627,152,248
80,,5,0,97627,188,239
80,,5,0,97626,166,243
80,,5,0,97625,163,241
80,,5,0,97625,155,244
80,,5,0,97621,165,248
80,,5,0,97620,165,243
80,,5,0,97619,162,239
80,,5,0,97619,162,244
80,,5,0,97618,176,241
80,,5,0,97618,164,238
80,,5,0,97616,151,241
80,,5,0,97614,161,243
80,,5,0,97607,179,240
80,,5,0,97605,173,246
80,,5,0,97604,155,243
80,,5,0,97603,157,250
80,,5,0,97603,171,242
80,,5,0,97601,169,240
80,,5,0,97601,154,250
80,,5,0,97600,166,247
80,,5,0,97599,173,241
80,,5,0,97599,153,245
80,,5,0,97594,182,240
80,,5,0,97594,187,236
80,,5,0,97593,165,246
80,,5,0,97593,157,244
80,,5,0,97589,145,248
80,,5,0,97587,171,240
80,,5,0,97587,158,245
80,,5,0,97587,164,243
80,,5,0,97586,164,246
80,,5,0,97586,172,244
80,,5,0,97585,160,249
80,,5,0,97585,160,249
80,,5,0,97584,180,242
80,,5,0,97583,148,253
80,,5,0,97583,173,252
80,,5,0,97583,165,248
80,,5,0,97582,164,245
80,,5,0,97580,161,247
80,,5,0,97580,178,241
80,,5,0,97578,184,236
80,,5,0,97577,185,236
80,,5,0,97576,145,246
80,,5,0,97576,184,237
80,,5,0,97572,161,241
80,,5,0,97571,162,246
80,,5,0,97569,157,248
80,,5,0,97568,184,243
80,,5,0,97568,179,249
80,,5,0,97566,177,243
80,,5,0,97563,179,238
80,,5,0,97561,167,241
80,,5,0,97561,172,246
80,,5,0,97555,160,251
80,,5,0,97552,173,238
80,,5,0,97550,158,247
80,,5,0,97550,156,250
80,,5,0,97549,178,236
80,,5,0,97549,154,253
80,,5,0,97548,172,240
80,,5,0,97546,181,242
80,,5,0,97546,165,239
80,,5,0,97543,187,240
80,,5,0,97541,168,241
80,,5,0,97541,166,242
80,,5,0,97540,171,242
80,,5,0,97539,175,245
80,,5,0,97539,157,243
80,,5,0,97536,200,238
80,,5,0,97533,176,239
80,,5,0,97532,150,252
80,,5,0,97530,164,245
80,,5,0,97530,185,245
80,,5,0,97529,181,237
80,,5,0,97529,188,235
80,,5,0,97527,181,234
80,,5,0,97525,142,255
80,,5,0,97525,168,244
80,,5,0,97524,153,244
80,,5,0,97522,163,244
80,,5,0,97520,155,248
80,,5,0,97516,148,251
80,,5,0,97516,184,241
80,,5,0,97513,164,246
80,,5,0,97511,166,240
80,,5,0,97510,152,245
80,,5,0,97509,165,245
80,,5,0,97508,155,246
80,,5,0,97508,165,248
80,,5,0,97506,149,243
80,,5,0,97506,170,244
80,,5,0,97503,156,241
80,,5,0,97501,171,239
80,,5,0,97500,159,247
80,,5,0,97500,189,243
80,,5,0,97497,180,243
80,,5,0,97496,150,249
80,,5,0,97496,147,252
80,,5,0,97493,155,251
80,,5,0,97492,161,244
80,,5,0,97489,164,246
80,,5,0,97489,140,253
80,,5,0,97487,155,242
80,,5,0,97487,167,246
80,,5,0,97486,181,242
80,,5,0,97485,151,250
80,,5,0,97481,166,245
80,,5,0,97480,147,251
80,,5,0,97478,159,247
80,,5,0,97478,164,242
80,,5,0,97476,179,244
80,,5,0,97476,147,247
80,,5,0,97475,138,249
80,,5,0,97475,162,239
80,,5,0,97473,156,249
80,,5,0,97472,172,243
80,,5,0,97470,160,244
80,,5,0,97468,149,243
80,,5,0,97468,177,243
80,,5,0,97465,168,243
80,,5,0,97463,161,240
80,,5,0,97463,163,249
80,,5,0,97456,191,232
80,,5,0,97455,186,242
80,,5,0,97454,172,249
80,,5,0,97454,172,249
80,,5,0,97453,172,244
80,,5,0,97450,170,242
80,,5,0,97449,171,243
80,,5,0,97448,162,249
80,,5,0,97448,180,231
80,,5,0,97448,169,239
80,,5,0,97444,158,254
80,,5,0,97444,162,246
80,,5,0,97444,176,235
80,,5,0,97441,162,245
80,,5,0,97439,157,239
80,,5,0,97438,158,249
80,,5,0,97435,145,249
80,,5,0,97432,174,230
80,,5,0,97432,152,234
80,,5,0,97430,156,246
80,,5,0,97429,155,248
80,,5,0,97428,170,253
80,,5,0,97425,148,252
80,,5,0,97424,164,241
80,,5,0,97421,188,236
80,,5,0,97420,171,242
80,,5,0,97419,161,247
80,,5,0,97418,154,247
80,,5,0,97414,155,238
80,,5,0,97414,142,254
80,,5,0,97413,153,251
80,,5,0,97412,163,245
80,,5,0,97411,177,243
80,,5,0,97409,169,238
80,,5,0,97409,179,241
80,,5,0,97406,162,249
80,,5,0,97405,182,236
80,,5,0,97403,165,247
80,,5,0,97402,197,232
80,,5,0,97401,159,245
80,,5,0,97400,154,254
80,,5,0,97400,170,241
80,,5,0,97396,164,235
80,,5,0,97393,145,248
80,,5,0,97392,146,252
80,,5,0,97389,176,241
80,,5,0,97389,177,237
80,,5,0,97389,165,251
80,,5,0,97388,167,251
80,,5,0,97388,160,240
80,,5,0,97385,200,236
80,,5,0,97384,172,244
80,,5,0,97383,163,243
80,,5,0,97382,158,252
80,,5,0,97381,155,250
80,,5,0,97379,164,249
80,,5,0,97379,154,248
80,,5,0,97378,164,245
80,,5,0,97374,176,237
80,,5,0,97372,157,243
80,,5,0,97371,167,242
80,,5,0,97371,153,246
80,,5,0,97368,161,243
80,,5,0,97364,167,247
80,,5,0,97363,155,249
80,,5,0,97361,156,250
80,,5,0,97361,162,246
80,,5,0,97358,177,240
80,,5,0,97358,161,245
80,,5,0,97356,163,249
80,,5,0,97356,169,240
80,,5,0,97355,156,240
80,,5,0,97353,171,244
80,,5,0,97352,153,246
80,,5,0,97350,158,243
80,,5,0,97350,177,242
80,,5,0,97348,153,250
80,,5,0,97347,171,243
80,,5,0,97337,161,251
80,,5,0,97337,150,248
80,,5,0,97336,172,243
80,,5,0,97336,162,243
80,,5,0,97336,171,234
80,,5,0,97335,189,231
80,,5,0,97334,158,245
80,,5,0,97334,178,244
80,,5,0,97332,172,243
80,,5,0,97330,170,244
80,,5,0,97329,152,250
80,,5,0,97328,172,243
80,,5,0,97327,157,240
80,,5,0,97326,179,236
80,,5,0,97326,187,240
80,,5,0,97326,165,240
80,,5,0,97325,181,240
80,,5,0,97325,171,241
80,,5,0,97322,183,240
80,,5,0,97322,169,247
80,,5,0,97321,180,245
80,,5,0,97318,151,247
80,,5,0,97315,186,234
80,,5,0,97315,175,236
80,,5,0,97314,152,245
80,,5,0,97312,182,246
80,,5,0,97312,162,244
80,,5,0,97311,166,242
80,,5,0,97310,170,245
80,,5,0,97308,159,246
80,,5,0,97305,158,244
80,,5,0,97304,155,250
80,,5,0,97303,189,233
80,,5,0,97300,157,252
80,,5,0,97299,176,240
80,,5,0,97299,158,238
80,,5,0,97299,190,228
80,,5,0,97299,163,248
80,,5,0,97299,152,253
80,,5,0,97298,146,246
80,,5,0,97296,171,237
80,,5,0,97295,142,255
80,,5,0,97294,164,245
80,,5,0,97294,167,247
80,,5,0,97292,169,241
80,,5,0,97288,159,256
80,,5,0,97285,210,232
80,,5,0,97284,145,250
80,,5,0,97282,161,248
80,,5,0,97281,147,248
80,,5,0,97275,146,250
80,,5,0,97275,170,238
80,,5,0,97275,177,240
80,,5,0,97271,167,242
80,,5,0,97262,165,243
80,,5,0,97261,177,236
80,,5,0,97257,165,251
80,,5,0,97257,182,240
80,,5,0,97255,158,245
80,,5,0,97255,148,241
80,,5,0,97254,159,245
80,,5,0,97254,178,241
80,,5,0,97254,169,238
80,,5,0,97253,150,249
80,,5,0,97252,166,242
80,,5,0,97251,179,241
80,,5,0,97247,133,248
80,,5,0,97243,182,245
80,,5,0,97238,168,242
80,,5,0,97237,152,247
80,,5,0,97237,164,243
80,,5,0,97237,153,253
80,,5,0,97235,171,243
80,,5,0,97234,163,245
80,,5,0,97231,175,241
80,,5,0,97231,188,233
80,,5,0,97231,164,251
80,,5,0,97225,166,247
80,,5,0,97224,161,248
80,,5,0,97224,161,237
80,,5,0,97223,180,238
80,,5,0,97223,178,239
80,,5,0,97223,163,244
80,,5,0,97222,177,242
80,,5,0,97220,162,249
80,,5,0,97218,153,247
80,,5,0,97217,196,234
80,,5,0,97216,166,241
80,,5,0,97216,160,246
80,,5,0,97214,179,242
80,,5,0,97213,157,247
80,,5,0,97213,162,249
80,,5,0,97212,159,247
80,,5,0,97212,164,245
80,,5,0,97211,161,243
80,,5,0,97211,164,248
80,,5,0,97210,162,241
80,,5,0,97208,189,239
80,,5,0,97206,167,245
80,,5,0,97206,178,241
80,,5,0,97204,161,248
80,,5,0,97203,167,243
80,,5,0,97202,165,241
80,,5,0,97200,150,252
80,,5,0,97192,180,232
80,,5,0,97191,142,247
80,,5,0,97190,173,239
80,,5,0,97188,147,251
80,,5,0,97186,163,247
80,,5,0,97185,177,238
80,,5,0,97185,167,244
80,,5,0,97184,147,250
80,,5,0,97182,169,234
80,,5,0,97182,183,237
80,,5,0,97182,150,249
80,,5,0,97180,148,245
80,,5,0,97178,149,248
80,,5,0,97178,181,238
80,,5,0,97177,165,242
80,,5,0,97175,178,238
80,,5,0,97171,161,246
80,,5,0,97169,178,234
80,,5,0,97169,164,245
80,,5,0,97169,171,239
80,,5,0,97165,156,248
80,,5,0,97159,149,252
80,,5,0,97159,164,249
80,,5,0,97158,163,244
80,,5,0,97158,168,242
80,,5,0,97157,169,247
80,,5,0,97156,180,234
80,,5,0,97155,195,236
80,,5,0,97154,185,249
80,,5,0,97153,163,237
80,,5,0,97153,153,246
80,,5,0,97152,153,249
80,,5,0,97149,155,249
80,,5,0,97148,167,238
80,,5,0,97147,162,245
80,,5,0,97147,169,241
80,,5,0,97146,157,243
80,,5,0,97142,159,247
80,,5,0,97141,169,245
80,,5,0,97139,154,250
80,,5,0,97137,155,251
80,,5,0,97137,161,246
80,,5,0,97136,160,248
80,,5,0,97136,164,246
80,,5,0,97132,141,247
80,,5,0,97130,155,240
80,,5,0,97130,163,247
80,,5,0,97126,180,248
80,,5,0,97124,166,239
80,,5,0,97123,162,239
80,,5,0,97121,146,242
80,,5,0,97121,170,251
80,,5,0,97119,158,241
80,,5,0,97118,150,247
80,,5,0,97117,157,247
80,,5,0,97117,162,249
80,,5,0,97116,165,243
80,,5,0,97116,165,246
80,,5,0,97114,166,244
80,,5,0,97107,156,245
80,,5,0,97106,189,238
80,,5,0,97106,170,239
80,,5,0,97105,174,239
80,,5,0,97105,160,240
80,,5,0,97105,164,252
80,,5,0,97102,157,244
80,,5,0,97101,163,250
80,,5,0,97092,155,243
80,,5,0,97092,152,242
80,,5,0,97091,168,244
80,,5,0,97087,150,249
80,,5,0,97087,177,238
80,,5,0,97087,156,247
80,,5,0,97084,180,234
80,,5,0,97081,170,240
80,,5,0,97081,151,249
80,,5,0,97077,167,244
80,,5,0,97073,160,241
80,,5,0,97073,169,242
80,,5,0,97072,196,234
80,,5,0,97072,157,245
80,,5,0,97071,157,250
80,,5,0,97068,169,241
80,,5,0,97065,174,240
80,,5,0,97059,164,248
80,,5,0,97058,169,248
80,,5,0,97057,158,241
80,,5,0,97055,148,245
80,,5,0,97055,178,234
80,,5,0,97054,149,254
80,,5,0,97050,164,246
80,,5,0,97049,165,243
80,,5,0,97047,167,245
80,,5,0,97044,166,238
80,,5,0,97043,171,246
80,,5,0,97042,163,241
80,,5,0,97041,194,242
80,,5,0,97041,173,246
80,,5,0,97036,189,235
80,,5,0,97033,178,243
80,,5,0,97033,144,257
80,,5,0,97030,171,244
80,,5,0,97029,155,246
80,,5,0,97029,155,245
80,,5,0,97027,147,238
80,,5,0,97026,197,229
80,,5,0,97026,172,237
80,,5,0,97023,146,248
80,,5,0,97023,177,240
80,,5,0,97023,146,250
80,,5,0,97022,157,248
80,,5,0,97022,160,237
80,,5,0,97020,172,243
80,,5,0,97018,168,240
80,,5,0,97017,166,237
80,,5,0,97015,154,245
80,,5,0,97014,165,243
80,,5,0,97013,172,247
80,,5,0,97012,165,247
80,,5,0,97012,168,240
80,,5,0,97012,166,245
80,,5,0,97005,176,240
80,,5,0,97003,163,248
80,,5,0,97002,169,241
80,,5,0,97002,178,241
80,,5,0,97002,179,249
80,,5,0,97001,155,251
80,,5,0,97001,174,245
80,,5,0,96997,153,247
80,,5,0,96996,191,232
80,,5,0,96987,155,238
80,,5,0,96986,176,235
80,,5,0,96985,150,252
80,,5,0,96984,161,242
80,,5,0,96984,178,242
80,,5,0,96981,165,246
80,,5,0,96976,158,243
80,,5,0,96975,152,249
80,,5,0,96975,161,247
80,,5,0,96975,161,247
80,,5,0,96972,163,239
80,,5,0,96969,185,238
80,,5,0,96968,177,236
80,,5,0,96967,166,246
80,,5,0,96967,161,240
80,,5,0,96966,170,246
80,,5,0,96963,152,252
80,,5,0,96959,153,239
80,,5,0,96958,151,249
80,,5,0,96957,169,244
80,,5,0,96957,158,247
80,,5,0,96955,155,252
80,,5,0,96954,169,244
80,,5,0,96949,179,240
80,,5,0,96949,153,247
80,,5,0,96947,160,245
80,,5,0,96947,188,238
80,,5,0,96947,155,248
80,,5,0,96947,169,248
80,,5,0,96946,171,242
80,,5,0,96946,165,240
80,,5,0,96944,166,240
80,,5,0,96941,150,254
80,,5,0,96941,155,242
80,,5,0,96937,176,234
80,,5,0,96936,162,239
80,,5,0,96936,169,236
80,,5,0,96934,154,248
80,,5,0,96932,160,244
80,,5,0,96932,170,244
80,,5,0,96929,156,240
80,,5,0,96927,155,240
80,,5,0,96923,157,249
80,,5,0,96918,165,239
80,,5,0,96917,166,244
80,,5,0,96917,174,245
80,,5,0,96914,179,240
80,,5,0,96913,183,233
80,,5,0,96912,164,243
80,,5,0,96912,177,236
80,,5,0,96909,154,245
80,,5,0,96908,164,244
80,,5,0,96908,161,242
80,,5,0,96906,170,239
80,,5,0,96905,148,251
80,,5,0,96903,156,234
80,,5,0,96902,166,239
80,,5,0,96900,191,232
80,,5,0,96899,159,241
80,,5,0,96896,158,251
80,,5,0,96894,159,242
80,,5,0,96892,138,246
80,,5,0,96887,174,237
80,,5,0,96887,160,248
80,,5,0,96885,161,252
80,,5,0,96884,147,248
80,,5,0,96882,166,242
80,,5,0,96882,166,247
80,,5,0,96881,161,241
80,,5,0,96879,174,239
80,,5,0,96876,153,244
80,,5,0,96875,150,252
80,,5,0,96874,153,251
80,,5,0,96873,169,245
80,,5,0,96873,159,243
80,,5,0,96872,167,239
80,,5,0,96872,164,244
80,,5,0,96869,171,238
80,,5,0,96869,161,244
80,,5,0,96869,186,245
80,,5,0,96868,156,243
80,,5,0,96868,144,253
80,,5,0,96868,171,241
80,,5,0,96867,176,243
80,,5,0,96867,180,237
80,,5,0,96866,161,244
80,,5,0,96866,154,251
80,,5,0,96864,161,232
80,,5,0,96864,160,241
80,,5,0,96864,163,239
80,,5,0,96862,172,245
80,,5,0,96862,192,228
80,,5,0,96861,161,241
80,,5,0,96858,172,240
80,,5,0,96857,157,246
80,,5,0,96857,141,260
80,,5,0,96856,170,232
80,,5,0,96854,180,236
80,,5,0,96853,182,239
80,,5,0,96852,165,245
80,,5,0,96851,159,243
80,,5,0,96849,140,253
80,,5,0,96848,174,240
80,,5,0,96847,169,241
80,,5,0,96847,173,238
80,,5,0,96846,180,241
80,,5,0,96844,176,246
80,,5,0,96844,171,244
80,,5,0,96843,178,232
80,,5,0,96843,177,232
80,,5,0,96842,165,239
80,,5,0,96842,170,243
80,,5,0,96840,167,245
80,,5,0,96839,169,244
80,,5,0,96837,163,244
80,,5,0,96835,149,250
80,,5,0,96834,167,247
80,,5,0,96833,164,242
80,,5,0,96833,161,244
80,,5,0,96832,163,244
80,,5,0,96829,170,238
80,,5,0,96829,164,239
80,,5,0,96827,173,244
80,,5,0,96827,175,239
80,,5,0,96826,174,242
80,,5,0,96825,167,245
80,,5,0,96824,155,244
80,,5,0,96823,161,237
80,,5,0,96823,150,239
80,,5,0,96822,171,236
80,,5,0,96822,171,238
80,,5,0,96821,171,245
80,,5,0,96821,170,243
80,,5,0,96819,162,239
80,,5,0,96817,165,245
80,,5,0,96817,155,243
80,,5,0,96815,162,248
80,,5,0,96813,168,245
80,,5,0,96812,182,240
80,,5,0,96812,157,248
80,,5,0,96810,161,246
80,,5,0,96807,171,230
80,,5,0,96806,171,237
80,,5,0,96805,158,241
80,,5,0,96804,173,245
80,,5,0,96801,190,238
80,,5,0,96801,158,246
80,,5,0,96798,157,246
80,,5,0,96797,147,253
80,,5,0,96793,160,242
80,,5,0,96793,154,247
80,,5,0,96793,175,246
80,,5,0,96790,166,241
80,,5,0,96790,168,247
80,,5,0,96788,168,236
80,,5,0,96787,159,242
80,,5,0,96787,148,253
80,,5,0,96787,186,242
80,,5,0,96786,180,241
80,,5,0,96785,172,240
80,,5,0,96783,172,239
80,,5,0,96779,167,236
80,,5,0,96776,161,247
80,,5,0,96775,159,245
80,,5,0,96775,167,248
80,,5,0,96774,156,240
80,,5,0,96772,166,242
80,,5,0,96770,154,245
80,,5,0,96768,159,242
80,,5,0,96767,178,240
80,,5,0,96767,174,238
80,,5,0,96765,161,246
80,,5,0,96764,148,248
80,,5,0,96762,151,251
80,,5,0,96762,165,237
80,,5,0,96761,159,248
80,,5,0,96760,169,241
80,,5,0,96758,152,243
80,,5,0,96756,146,253
80,,5,0,96756,167,242
80,,5,0,96756,168,240
80,,5,0,96754,188,238
80,,5,0,96754,158,245
80,,5,0,96754,154,251
80,,5,0,96753,147,248
80,,5,0,96751,153,249
80,,5,0,96749,167,237
80,,5,0,96748,162,248
80,,5,0,96747,166,243
80,,5,0,96747,165,246
80,,5,0,96747,165,244
80,,5,0,96746,169,238
80,,5,0,96746,190,229
80,,5,0,96743,170,239
80,,5,0,96743,158,249
80,,5,0,96742,161,247
80,,5,0,96741,178,238
80,,5,0,96740,149,242
80,,5,0,96736,182,241
80,,5,0,96732,175,243
80,,5,0,96732,167,239
80,,5,0,96732,169,238
80,,5,0,96730,163,238
80,,5,0,96725,195,229
80,,5,0,96725,154,242
80,,5,0,96724,160,246
80,,5,0,96724,158,237
80,,5,0,96723,178,244
80,,5,0,96722,156,245
80,,5,0,96721,175,238
80,,5,0,96718,161,241
80,,5,0,96715,179,240
80,,5,0,96714,168,243
80,,5,0,96713,158,240
80,,5,0,96712,185,236
80,,5,0,96710,151,256
80,,5,0,96708,161,247
80,,5,0,96706,147,246
80,,5,0,96705,152,249
80,,5,0,96703,167,246
80,,5,0,96703,175,244
80,,5,0,96699,149,242
80,,5,0,96699,156,249
80,,5,0,96698,171,244
80,,5,0,96698,155,247
80,,5,0,96697,183,241
80,,5,0,96696,159,237
80,,5,0,96695,153,245
80,,5,0,96694,174,244
80,,5,0,96693,185,231
80,,5,0,96692,155,250
80,,5,0,96691,152,248
80,,5,0,96690,160,239
80,,5,0,96689,151,243
80,,5,0,96689,165,250
80,,5,0,96686,168,243
80,,5,0,96685,165,244
80,,5,0,96684,161,237
80,,5,0,96683,146,242
80,,5,0,96679,151,245
80,,5,0,96677,159,247
80,,5,0,96676,172,242
80,,5,0,96674,143,241
80,,5,0,96673,151,250
80,,5,0,96672,163,238
80,,5,0,96672,168,242
80,,5,0,96670,163,242
80,,5,0,96670,178,240
80,,5,0,96669,195,233
80,,5,0,96668,167,236
80,,5,0,96666,152,249
80,,5,0,96666,164,246
80,,5,0,96665,174,240
80,,5,0,96665,174,242
80,,5,0,96663,182,246
80,,5,0,96660,170,242
80,,5,0,96660,140,249
80,,5,0,96660,168,240
80,,5,0,96658,161,239
80,,5,0,96657,155,246
80,,5,0,96657,154,243
80,,5,0,96643,180,234
80,,5,0,96641,186,237
80,,5,0,96641,155,250
80,,5,0,96641,177,243
80,,5,0,96641,164,238
80,,5,0,96641,163,243
80,,5,0,96639,173,242
80,,5,0,96639,157,240
80,,5,0,96638,145,247
80,,5,0,96638,150,249
80,,5,0,96637,163,243
80,,5,0,96636,146,244
80,,5,0,96635,153,237
80,,5,0,96634,149,243
80,,5,0,96632,150,244
80,,5,0,96631,171,241
80,,5,0,96629,166,241
80,,5,0,96629,164,246
80,,5,0,96625,137,247
80,,5,0,96622,143,247
80,,5,0,96620,159,247
80,,5,0,96619,151,240
80,,5,0,96613,158,241
80,,5,0,96612,171,245
80,,5,0,96610,164,246
80,,5,0,96610,186,240
80,,5,0,96608,162,238
80,,5,0,96607,164,237
80,,5,0,96607,156,249
80,,5,0,96606,156,250
80,,5,0,96605,152,248
80,,5,0,96605,148,246
80,,5,0,96605,177,240
80,,5,0,96604,181,237
80,,5,0,96602,158,247
80,,5,0,96599,157,248
80,,5,0,96598,184,237
80,,5,0,96598,156,248
